speaker_id	sentence	filename	label	gender	tts	prob_real	pred	prob_fake
1	وَحِفْظًا مِنْ كُلِّ شَيْطَانٍ مَارِدٍ	AFAD_R_00230	real	female	none	3.400043487548828	1	0.9997510313987732
13	قالَ: مَا الْمَسْؤُولُ عَنْها بِأَعْلَمَ مِنَ السَّائِلِ.	AFAD_F_02905	fake	male	gpt-4o-mini-tts	0.6218895316123962	1	0.8336897492408752
22	أنا لا أشرب القهوة.	AFAD_R_05148	real	female	none	3.51224684715271	1	0.9995929598808289
4	وَالْأَرْضَ مَدَدْنَاهَا وَأَلْقَيْنَا فِيهَا رَوَاسِيَ وَأَنْبَتْنَا فِيهَا مِنْ كُلِّ زَوْجٍ بَهِيجٍ	AFAD_F_00785	fake	male	eleven_multilingual_v2	0.31917113065719604	1	0.8001582622528076
1	وَأَنَّ عَذَابِي هُوَ الْعَذَابُ الْأَلِيمُ	AFAD_R_00200	real	female	none	3.1158957481384277	1	0.9996979236602783
9	مُجَانَبَةُ الْغَرِيبِ الْوَحْشِيِّ حَتَّى لَا يَمُجَّهُ سَمْعٌ وَلَا يَنْفِرُ مِنْهُ طَبْعٌ	AFAD_R_02033	real	male	none	3.61411190032959	1	0.9998639822006226
25	وَتَشْجِيعِ الطِّفْلِ عَلَى مُمَارَسَةِ الْأَنْشِطَةِ الْبَدَنِيَّةِ أَلْمُخْتَلِفَةِ	AFAD_R_06678	real	male	none	3.038409471511841	1	0.9993731379508972
25	وَالعَمَلُ الرَّئِيسِيُّ لَهُ هُوَ رِوَايَتَهُ المَلْحَمِيَّةُ مَئَةُ عَامٍ مِنَ العُزْلَةِ الَّتِي نَالَ عَنْهَا جَائِزَةَ نُوبِلَ فِي الأَدَبْ عَامَ أَلْفٍ وَتِسْعِمَئَةٍ وَاثْنَانِ وَثَمَانُونْ	AFAD_R_05818	real	male	none	4.549416542053223	1	0.9999812841415405
25	كَما تُوُفِّيَتِ الرِّوَائِيَّةُ البَارِزَةُ وَالأُسْتَاذَةُ الجَامِعِيَّةُ المِصْرِيَّةُ رَضْوَى عَاشُورْ عَنْ ثَمَانِ وَسِتِّينَ عَامًا	AFAD_F_05795	fake	male	reseamble-AI	0.6907135248184204	1	0.8879607915878296
21	يبدو كأنهم لن يغادروا.	AFAD_R_04921	real	female	none	6.3015923500061035	1	0.9999991655349731
27	إنه من المجدي ارتداء خاتم لكن ليس الذي يبدو غالياً جداً	AFAD_R_07548	real	female	none	1.5899170637130737	1	0.9920440912246704
22	البركة عميقة جدًّا.	AFAD_R_05008	real	female	none	1.7252731323242188	1	0.9893875122070312
18	لِأَنَّ ذَا الْحَاجَةِ وُصُولٌ	AFAD_F_04071	fake	female	speech-2.5-hd-preview	1.0014796257019043	1	0.954841673374176
6	لِمَا فِي التَّشَاغُلِ بِاسْتِخْرَاجِ رُمُوزِهَا مِنْ الْإِبْطَاءِ عَنْ إدْرَاكِهَا	AFAD_R_01392	real	male	none	3.510019302368164	1	0.999908447265625
3	هل تلعب كرة القدم؟	AFAD_R_00581	real	female	none	2.818232774734497	1	0.9987773299217224
24	توم حصل على هذه الدراجة من ماري.	AFAD_R_05644	real	male	none	2.213156223297119	1	0.9983215928077698
25	خَاصَّةً عَلَى شِرَاءِ الْمَوَاشِي وَالدَّوَاجِنِ	AFAD_R_06171	real	male	none	6.748996734619141	1	0.9999998807907104
25	وَتَبَادُلَ الصُّوَرِ وَالْمُوسِيقَى وَمَقَاطِعِ الْفِيدْيُو	AFAD_R_06241	real	male	none	3.720217227935791	1	0.9998946189880371
22	ستواجهك كثير من الصعوبات.	AFAD_R_05017	real	female	none	2.0990350246429443	1	0.9951375126838684
23	كان توم منهكا.	AFAD_R_05312	real	male	none	4.386572360992432	1	0.9999853372573853
3	اقترح سامي المساعدة.	AFAD_F_00729	fake	female	eleven_multilingual_v2	-0.3714311420917511	0	0.2673618197441101
9	وَلِكُلِّ وَهْنٍ مِقْدَارٌ مِنْ الْجَهْلِ	AFAD_R_02226	real	male	none	3.6082634925842285	1	0.9999165534973145
25	وَقَدْ تَمَّ اخْتِيَارُ السِّينَمَا الْيَابَانِيَّةَ ضَيْفاً لِهَذِهِ الدَّوْرَةِ	AFAD_R_06397	real	male	none	4.000029563903809	1	0.9999569654464722
2	نحن ذاهبون إلى المطبخ.	AFAD_R_00438	real	female	none	5.409823894500732	1	0.9999918937683105
27	اندلعت الاحتجاجات العنيفة أحياناً بسبب الفشل في إقامة الانتخابات المزمع إجراؤها منذ 2011	AFAD_R_07469	real	female	none	0.9750480055809021	1	0.9492452144622803
22	تَنْزِيلًا مِمَّنْ خَلَقَ الْأَرْضَ وَالسَّمَاوَاتِ الْعُلَى	AFAD_F_05173	fake	female	speech-2.5-hd-preview	-0.18994808197021484	1	0.592413067817688
17	بعض الماء، من فضلك	AFAD_R_03840	real	male	none	3.3577964305877686	1	0.9996649026870728
12	لا يستطيع التنفس.	AFAD_F_02516	fake	male	gpt-4o-mini-tts	0.29305246472358704	1	0.7015407085418701
4	وَيَسْتَقِلُّ عِنْدَ اسْتِقْلَالِهِ	AFAD_F_00955	fake	male	eleven_multilingual_v2	-0.18551814556121826	1	0.5124003887176514
27	ادعت رئيسة الوزراء المؤقتة جوليا غيلارد خلال حملة الانتخابات الفيدرالية لعام 2010 أنها تعتقد أن أستراليا ينبغي أن تصبح جمهورية في نهاية عهد الملكة إليزابيث الثانية	AFAD_R_07170	real	female	none	4.158971786499023	1	0.9999440908432007
23	إنهُ ليس غُراب, ليس غداف.إنهُ العَقعَق.	AFAD_R_05402	real	male	none	3.1147584915161133	1	0.9996304512023926
3	الصدق منجاة لأربابه	AFAD_R_00704	real	female	none	2.3768715858459473	1	0.9955533146858215
18	.لست كبيرا بما يكفي لتحصل علي رخصة قيادة	AFAD_F_04015	fake	female	speech-2.5-hd-preview	-0.2415551096200943	0	0.4776192009449005
12	كان سامي مسكونا.	AFAD_R_02553	real	male	none	6.207007884979248	1	0.9999995231628418
2	وَهُوَ أَنْ يُقَصِّرَ فِيهَا	AFAD_R_00299	real	female	none	4.400998115539551	1	0.9999475479125977
27	وهو أمر منهك للغاية أشبه باستيقاظك كل عشرين أو ثلاثين دقيقة لمشاهدة التلفاز	AFAD_R_07651	real	female	none	2.0931639671325684	1	0.9953020811080933
27	يُعد المشي لمسافات طويلة نشاطاً خارجياً يتكون من المشي في بيئات طبيعية تكون غالباً على مسارات المشي لمسافات طويلة	AFAD_F_06960	fake	female	eleven_multilingual_v2	0.7788292765617371	1	0.8909184336662292
27	حاول أن تتحدث مع أكبر عدد ممكن من الأشخاص فمع مرور الوقت سيعرفك الجميع ويعطوك نصائح حول القوارب التي تبحث عن شخص	AFAD_R_07533	real	female	none	1.815458059310913	1	0.9952268600463867
4	قَالَ أَفَرَأَيْتُمْ مَا كُنْتُمْ تَعْبُدُونَ	AFAD_R_00886	real	male	none	3.1331565380096436	1	0.999664306640625
2	هل هناك أي إمكانية لإعادة شحن الموبايل بدون أي تكلفة ؟	AFAD_R_00351	real	female	none	3.269526958465576	1	0.9996811151504517
12	تالله إن كنا لفي ضلال مبين	AFAD_F_02506	fake	male	gpt-4o-mini-tts	0.9170325994491577	1	0.896797776222229
27	في عام 1951 أدى حريق إلى بقاء القليل من آثار الدروكغيال دزون كصورة زابدرونغ زغاوانغ نامغيال على سبيل المثال	AFAD_R_07516	real	female	none	0.8281534910202026	1	0.9649630188941956
22	هيهات هيهات لما توعدون	AFAD_R_05231	real	female	none	2.2212278842926025	1	0.9961467981338501
15	لا أستطيع أن أتحمل أكثر من هذا.	AFAD_F_03437	fake	female	gpt-4o-mini-tts	-0.28908902406692505	0	0.3677405118942261
5	وَظِلٍّ مِنْ يَحْمُومٍ	AFAD_R_01239	real	male	none	3.4912092685699463	1	0.9999055862426758
7	فأخذتهم الصيحة مصبحين	AFAD_F_01688	fake	female	eleven_multilingual_v2	0.5910004377365112	1	0.7157769799232483
26	هل تدربت على عزف البيانو هذا الصباح ؟	AFAD_R_06759	real	male	none	3.6120188236236572	1	0.9999674558639526
9	جَرَيْتُ فِي مَيْدَانٍ فَسِيحٍ.	AFAD_F_02039	fake	male	gpt-4o-mini-tts	1.4688098430633545	1	0.9735042452812195
25	فَنَشَرَ قِصَصًا وَمَقَالَاتٍ وَعِدَّةَ رِوَايَاتٍ قَصِيرَةٍ فِي الخَمْسِينِيَّاتِ وَالسِّتِّينِيَّاتِ	AFAD_R_05905	real	male	none	3.5727477073669434	1	0.9998444318771362
15	لن يسيء لكم أحد.	AFAD_R_03282	real	female	none	3.5730128288269043	1	0.9997274279594421
4	لقد انهار من شدة حبه لها.	AFAD_R_00944	real	male	none	1.3585089445114136	1	0.985634982585907
8	أطلعَ سامي ليلى رسالة فطرت قلبه.	AFAD_F_01932	fake	male	eleven_multilingual_v2	0.7426900863647461	1	0.9175019860267639
26	دهنت الحائط بالأحمر.	AFAD_F_06894	fake	male	gpt-4o-mini-tts	1.6724433898925781	1	0.982386589050293
19	إِنَّ لَكَ فِي النَّهَارِ سَبْحًا طَوِيلا	AFAD_F_04475	fake	female	speech-2.5-hd-preview	0.6378379464149475	1	0.8751718401908875
5	كيف تغيّرت حياتك؟	AFAD_F_01244	fake	male	eleven_multilingual_v2	0.07659628987312317	1	0.6152479648590088
12	هل لديكما موعد؟	AFAD_R_02562	real	male	none	6.465096473693848	1	0.9999998807907104
27	يكتشف الأفراد والمشاركون في عملية تقييم النجاحات والإخفاقات بشكل أعمق قيم المنظمة ورسالتها و ما يدفعها من قوى	AFAD_R_07779	real	female	none	1.5588586330413818	1	0.9877837300300598
21	لِبُعْدِ هِمَّتِهِ	AFAD_F_04780	fake	female	speech-2.5-hd-preview	-0.4704240560531616	0	0.4757281243801117
11	لا أعرف إن كنا نحتاج ذلك.	AFAD_R_02393	real	female	none	5.968676567077637	1	0.9999997615814209
12	التقيته في أحد الأيام.	AFAD_F_02545	fake	male	gpt-4o-mini-tts	-0.6370865702629089	0	0.20580829679965973
15	فَفَتَحْنَا أَبْوَابَ السَّمَاء بِمَاء مُّنْهَمِرٍ	AFAD_F_03447	fake	female	gpt-4o-mini-tts	-0.18547560274600983	0	0.4371855556964874
13	لَا تَسُبُّوهَا فَإِنَّهَا عَمَّرَتْ بِلَادَ اللَّهِ تَعَالَى فَعَاشَ فِيهَا عِبَادُ اللَّهِ تَعَالَى	AFAD_R_02791	real	male	none	4.406407356262207	1	0.9999735355377197
14	"هل لديك أدنی فكرة عن سبب كره ""توم"" لي ؟"	AFAD_F_03153	fake	male	gpt-4o-mini-tts	0.3138866424560547	1	0.7466479539871216
17	إننا نعرف أهله.	AFAD_F_03970	fake	male	speech-2.5-hd-preview	0.5138760209083557	1	0.8374510407447815
22	كنت أفكر هل تريد الزواج؟	AFAD_F_05105	fake	female	speech-2.5-hd-preview	0.8802905082702637	1	0.9224425554275513
26	أيمكنك أن تحفظ سراً ؟	AFAD_R_06882	real	male	none	3.9656832218170166	1	0.9998797178268433
27	تنتجُ معظمُ الوفيّاتِ عن الإرهاقِ في محاولةِ السّباحة عكس التيّار وهو ما قد يكونُ مستحيلاً	AFAD_R_07457	real	female	none	1.5236459970474243	1	0.9856143593788147
26	.بكى الطفل حتى نام	AFAD_R_06842	real	male	none	3.1892566680908203	1	0.9995217323303223
27	في حالة إرسالهم الأشياء عن طريق الشحن الجوي فربما يستغرق الأمر عدة أيام في بعض الطرق للتفريغ والجمارك	AFAD_F_07231	fake	female	eleven_multilingual_v2	0.17005810141563416	1	0.625447690486908
1	لِيَجْزِيَ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ مِنْ فَضْلِهِ إِنَّهُ لَا يُحِبُّ الْكَافِرِينَ	AFAD_R_00101	real	female	none	3.253793716430664	1	0.9995824694633484
17	لا أريد أن أضيع الوقت بالحديث مع توم.	AFAD_R_03763	real	male	none	4.4200663566589355	1	0.9999686479568481
12	من تكونيِِ؟	AFAD_F_02730	fake	male	gpt-4o-mini-tts	0.5565555691719055	1	0.7917243838310242
9	وَمَا أَشْبَهَ مَا قَالَ بِالْحَقِّ	AFAD_R_02097	real	male	none	4.17903470993042	1	0.9999643564224243
11	دعنا نقسم الفاتورة بأربعة طرق.	AFAD_F_02297	fake	female	gpt-4o-mini-tts	-0.47114360332489014	0	0.31665870547294617
2	كلا سيعلمون	AFAD_R_00447	real	female	none	6.840795040130615	1	0.9999998807907104
17	عاد سامي من القاهرة.	AFAD_R_03936	real	male	none	4.526245594024658	1	0.9999887943267822
19	هو يحيي ويميت وإليه ترجعون	AFAD_F_04414	fake	female	speech-2.5-hd-preview	0.5191428661346436	1	0.8564504981040955
16	وَإِحَنُ الْبُعَدَاءِ	AFAD_R_03738	real	female	none	5.455916404724121	1	0.9999992847442627
21	كتبت عشرين جملة اليوم.	AFAD_R_04857	real	female	none	8.52328109741211	1	1.0
18	وهكذا عدت دون أن أشتري شيئاً	AFAD_F_04132	fake	female	speech-2.5-hd-preview	-0.2870522141456604	0	0.44535964727401733
27	الغاية الحقيقية هي أن تعطي تلك الشركات سيطرة أكبر على أسواقهم يدور الأمر كله حول ربح الأموال	AFAD_R_07493	real	female	none	2.6229026317596436	1	0.9986125230789185
23	مَا مَالُك ؟ قَالَ	AFAD_F_05443	fake	male	speech-2.5-hd-preview	-0.15441973507404327	1	0.6746925115585327
20	لا تتكلم هكذا.	AFAD_R_04728	real	female	none	4.541682243347168	1	0.9999611377716064
22	حاول توم أن يتجنب النظر إلى ماري.	AFAD_F_05249	fake	female	speech-2.5-hd-preview	1.0963274240493774	1	0.9597586393356323
19	لِأَنَّ فِي الْعُقَلَاءِ وَالْعُلَمَاءِ قِلَّةً وَعَلَيْهِمْ مِنْ فَضْلِهِمْ سِمَةٌ	AFAD_F_04492	fake	female	speech-2.5-hd-preview	0.22215703129768372	1	0.7822842001914978
27	تعمل الآن كساحة مركزية ودائماً ما يقام فيها الكثير من الأحداث ليلاً ونهاراً	AFAD_F_07281	fake	female	eleven_multilingual_v2	0.41866469383239746	1	0.7695040106773376
27	الفوتونات أصغر حتى من مكونات الذرات	AFAD_F_07650	fake	female	gpt-4o-mini-tts	-0.7009699940681458	0	0.17181910574436188
27	نظراً لبُعد العديد من قرى البويبلو فلن تحظى بفرصة كبيرة للحياة الليلية دون السفر إلى ألباكركي أو سانتا فيه	AFAD_F_07099	fake	female	eleven_multilingual_v2	0.8249242305755615	1	0.8858451247215271
25	هَلْ تَرَى فِي الطِّبِّ الشَّعْبِيِّ مَدْخَلاً عِلْمِيّاً جَدِيداً وَحَقِيقَةً يُمْكِنُ إِثْبَاتُهَا مِنْ مَنْظُورٍ عِلْمِيٍّ أَمْ أَنَّهُ أَقْرَبُ إِلَى الدَّجَلِ فِي ظِلِّ غِيَابِ الضَّوَابِطِ وَالْقَوَانِينِ الَّتِي تُؤَطِّرُهُ هَلْ هُوَ حَقِيقَةٌ يُمْكِنُ الِاعْتِمَادُ عَلَيْهَا فِي عِلَاجِ الْأَمْرَاضِ أَمْ أَنَّهُ مُجَرَّدُ وَسِيلَةٍ لِلتَّرَبُّحِ السَّرِيعِ عَبْرَ بَثِّ الْخُرَافَاتِ	AFAD_F_06279	fake	male	reseamble-AI	0.3869629204273224	1	0.814479410648346
25	وَتَسْهِيلِ عَمَلِيَّةِ اسْتِكْشَافِ الْأَمَاكِنِ الْجَدِيدَةِ	AFAD_F_06433	fake	male	reseamble-AI	0.40971991419792175	1	0.6620652675628662
25	الَّتِي شَهِدَتْ مَسْقَطَ رَأْسِهَا	AFAD_R_06380	real	male	none	2.708183765411377	1	0.999160885810852
15	أحدهم على الهاتف يريدك.	AFAD_F_03458	fake	female	gpt-4o-mini-tts	0.3430119752883911	1	0.7104261517524719
25	وَأَوْضَحَ بَكُورِي أَنَّ الْمَشَارِيعَ الطَّمُوحَةَ الَّتِي تَرْمِي إِلَى إِنْتَاجِ أَلْفَيْ مِيغَاوَاتٍ مِنَ الطَّاقَةِ الشَّمْسِيَّةِ بِحُلُولِ عَامِ أَلْفَيْنِ وَعِشْرِينَ تَتَقَدَّمُ بِطَرِيقَةٍ مُرْضِيَةٍ	AFAD_R_06153	real	male	none	3.713036060333252	1	0.9998998641967773
2	كان مدرّس ذلك الصّفّ معتنقا للإسلام.	AFAD_F_00493	fake	female	eleven_multilingual_v2	0.9013189673423767	1	0.8751199245452881
21	بتلاتٌ تتطاير في الهواء.	AFAD_F_04870	fake	female	speech-2.5-hd-preview	-0.1060839295387268	1	0.6528338193893433
25	رَغْمَ النِّزَاعِ الدَّامِي أَلَّذِي يَعْصِفُ بِالْبِلَادِ مُنْذُ ثَلَاثِ سَنَوَاتٍ	AFAD_R_06698	real	male	none	4.396123886108398	1	0.9999812841415405
11	وَأَجَلٍ قَدْ بَقِيَ لَا يَدْرِي مَا اللَّهُ قَاضٍ فِيهِ	AFAD_R_02453	real	female	none	4.723698616027832	1	0.9999864101409912
16	وَكَيْفَ ذَلِكَ ؟ قَالَ	AFAD_F_03511	fake	female	gpt-4o-mini-tts	0.6853864789009094	1	0.8061698079109192
23	سأكنس غرفتي.	AFAD_F_05309	fake	male	speech-2.5-hd-preview	-0.2663588225841522	0	0.48617392778396606
18	تعلم لغة أجنبية صعب.	AFAD_R_04026	real	female	none	3.095998764038086	1	0.9998099207878113
25	وَثَمَانِيَةٌ زَخَّاتٍ لِلشُّهُبِ	AFAD_R_06027	real	male	none	3.5882179737091064	1	0.999846339225769
23	يبدو لي أنني لا أستطيع تجاوز الأمر، يوجد الكثير لأتعلمه.	AFAD_F_05255	fake	male	speech-2.5-hd-preview	0.3250359892845154	1	0.8342694640159607
24	شرقنا قلبه أبداً لبنان	AFAD_F_05505	fake	male	speech-2.5-hd-preview	-0.5111140608787537	0	0.42031002044677734
25	مُنْذُ ارْتَفَعَتْ قُبَّتُهُ الْوَاسِعَةُ وَفُسَيْفِسَاؤُهُ الذَّهَبِيَّةُ فَوْقَ إِسْطَنْبُولَ فِي الْقَرْنِ السَّادِسِ	AFAD_F_06071	fake	male	reseamble-AI	0.56562739610672	1	0.8603723645210266
20	لديه حظ أكثر من الذكاء.	AFAD_R_04508	real	female	none	6.5207085609436035	1	0.9999998807907104
11	ماذا تعلّمتنّ ؟	AFAD_F_02253	fake	female	gpt-4o-mini-tts	0.21740809082984924	1	0.592706024646759
25	تِلْكَ خُلَاصَةُ دِرَاسَةٍ تَحْلِيلِيَّةٍ بِعُنْوَانِ الصُّورَةُ الشِّرِّيرَةُ لِلْعَرَبِ فِي السِّينَمَا الْأَمِرِكِيَّةِ لِلْبَاحِثِ الْأَمِرِكِيِّ مِنْ أُصُولٍ لُبْنَانِيَّةٍ جَاك شَاهِين	AFAD_R_06658	real	male	none	3.7303874492645264	1	0.999854564666748
4	هو تركنا نذهب.	AFAD_F_00776	fake	male	eleven_multilingual_v2	-0.7798383235931396	0	0.28143149614334106
13	وَالسَّقْفِ الْمَرْفُوعِ	AFAD_F_02809	fake	male	gpt-4o-mini-tts	0.8115756511688232	1	0.8243770003318787
23	كانت ليلى تحبّ مجالسة الأطفال.	AFAD_R_05492	real	male	none	1.9173898696899414	1	0.9938187003135681
11	فَجَعَلْنَاهُنَّ أَبْكَارًا	AFAD_R_02295	real	female	none	6.079805850982666	1	0.9999991655349731
24	مرج البحرين يلتقيان	AFAD_R_05541	real	male	none	2.7690389156341553	1	0.9991973042488098
27	وقال أمير خان الحاصل على الميدالية الفضية في أولمبياد سنة 2004 أعتقد في أعماقي أنه لا يجب على النساء القتال وهذه وجهة نظري	AFAD_F_07102	fake	female	eleven_multilingual_v2	0.5469661355018616	1	0.8236823081970215
21	فَإِنَّ كَوَامِنَ الْأَخْلَاقِ بَادِيَةٌ فِي الصُّوَرِ وَالْأَشْكَالِ	AFAD_F_04755	fake	female	speech-2.5-hd-preview	-0.08485407382249832	1	0.6479306817054749
27	"يتسم كل من البق القاتل و""بق الفراش بطول مدة الحضانة، ويتكيفان مع العيش في عش أو سكن مضيفهم"	AFAD_F_07456	fake	female	gpt-4o-mini-tts	0.030414193868637085	1	0.5691549181938171
27	إن لم يكن لديك اتصال بالإنترنت في هاتفك أو عندما يكون خارج النطاق فقد يكون أداؤه محدوداً أو غير متاح	AFAD_R_07271	real	female	none	2.225876808166504	1	0.9970333576202393
15	توم قادمٌ إلى مدرستنا غداً.	AFAD_F_03395	fake	female	gpt-4o-mini-tts	0.21179522573947906	1	0.6821469664573669
7	وَيَعْبُدُونَ مِنْ دُونِ اللَّهِ مَا لَا يَنْفَعُهُمْ وَلَا يَضُرُّهُمْ وَكَانَ الْكَافِرُ عَلَى رَبِّهِ ظَهِيرًا	AFAD_R_01556	real	female	none	4.172227382659912	1	0.9999203681945801
12	وَإِنَّمَا يُخَافُ عَلَيْهَا مِنْ الِاغْتِرَارِ بِالتَّصَنُّعِ لَهَا	AFAD_R_02534	real	male	none	7.520455360412598	1	1.0
1	الَّذِينَ يَقُولُونَ رَبَّنَا إِنَّنَا آمَنَّا فَاغْفِرْ لَنَا ذُنُوبَنَا وَقِنَا عَذَابَ النَّارِ	AFAD_R_00106	real	female	none	4.5289435386657715	1	0.9999816417694092
15	من الجميل أن أكون في المكان المناسب.	AFAD_F_03256	fake	female	gpt-4o-mini-tts	0.2509411573410034	1	0.7840418219566345
3	ليس من جديد.	AFAD_R_00528	real	female	none	2.4744927883148193	1	0.997708797454834
5	وَيَخَافُونَ سُوءَ الْحِسَابِ فِي الْمُعَاقَبَةِ عَلَيْهَا	AFAD_F_01168	fake	male	eleven_multilingual_v2	-0.4740408957004547	0	0.3351397216320038
19	إِنَّ لَكَ فِي النَّهَارِ سَبْحًا طَوِيلا	AFAD_R_04475	real	female	none	3.7105281352996826	1	0.9999169111251831
21	بل الذين كفروا يكذبون	AFAD_R_04908	real	female	none	6.702800273895264	1	0.9999995231628418
22	تَعْرُجُ الْمَلَائِكَةُ وَالرُّوحُ إِلَيْهِ فِي يَوْمٍ كَانَ مِقْدَارُهُ خَمْسِينَ أَلْفَ سَنَةٍ	AFAD_R_05112	real	female	none	2.7866220474243164	1	0.9986873269081116
9	يحب اليابانيون السفر في مجموعات.	AFAD_R_02041	real	male	none	3.9394874572753906	1	0.9999333620071411
23	لا أحب اللعب معه. نحن نفعل دائماً الأشياء ذاتها.	AFAD_F_05316	fake	male	speech-2.5-hd-preview	0.05281773582100868	1	0.7425129413604736
23	يُؤْفَكُ عَنْهُ مَنْ أُفِكَ	AFAD_F_05335	fake	male	speech-2.5-hd-preview	0.12812359631061554	1	0.707741379737854
22	لقد نظفت حذائك ، أليس كذلك ؟	AFAD_R_05025	real	female	none	1.6989461183547974	1	0.9890162348747253
4	أم لهم شركاء فليأتوا بشركائهم إن كانوا صادقين	AFAD_F_00981	fake	male	eleven_multilingual_v2	-0.8182879686355591	0	0.2125944346189499
11	لن أدير ظهري لِتوم.	AFAD_R_02437	real	female	none	7.334354400634766	1	1.0
27	تعد كرة القدم الوطنية الإيطالية إلى جانب المنتخب الألماني لكرة القدم ثاني أكثر الفرق نجاحاً في العالم وكانوا أبطال كأس العالم لكرة القدم في عام 2006	AFAD_F_07920	fake	female	speech-2.5-hd-preview	0.1334061622619629	1	0.7399744391441345
20	لِأَنَّ الرَّغْبَةَ أَقْوَى الْبَاعِثَيْنِ عَلَى الْعِلْمِ	AFAD_R_04546	real	female	none	5.030707836151123	1	0.9999823570251465
16	أَلَّا يَسْجُدُوا لِلَّهِ الَّذِي يُخْرِجُ الْخَبْءَ فِي السَّمَاوَاتِ وَالْأَرْضِ وَيَعْلَمُ مَا تُخْفُونَ وَمَا تُعْلِنُونَ	AFAD_F_03557	fake	female	gpt-4o-mini-tts	0.5879446268081665	1	0.7647750377655029
25	وَكَانَ الشَّيْخُ عَبْدُ الْحَمِيدِ بْنُ بَادِيس الَّذِي يُعَدُّ وَاحِداً مِنْ أَبْرَزِ الشَّخْصِيَّاتِ الْوَطَنِيَّةِ فِي الْجَزَائِرِ وَالْوَطَنِ الْعَرَبِيِّ قَدِ انْخَرَطَ فِي الصَّحَافَةِ وَالنَّشْرِ لِإِدْرَاكِهِ أَهَمِّيَّةَ الْإِعْلَامِ فِي تَعْبِئَةِ الرَّأْيِ الْعَامِّ ضِدَّ الْإِحْتِلَالِ الْفَرَنْسِيِّ لِبِلَادِهِ الجزائرِ وَلِسَائِرِ الْبِلَادِ الْعَرَبِيَّةِ وَالْإِسْلَامِيَّةِ	AFAD_R_06684	real	male	none	4.111102104187012	1	0.9999518394470215
17	أنا ضجر!	AFAD_R_04000	real	male	none	5.646114826202393	1	0.9999990463256836
22	وَطَلْحٍ مَّنضُودٍ	AFAD_R_05074	real	female	none	2.20217227935791	1	0.994841992855072
21	هل يمكنك معالجة هذا الامر ؟	AFAD_R_04881	real	female	none	8.359909057617188	1	1.0
22	عينا يشرب بها عباد الله يفجرونها تفجيرا	AFAD_F_05054	fake	female	speech-2.5-hd-preview	0.23466819524765015	1	0.7155151963233948
16	هل تحتاج إلى سيارة إسعاف ؟	AFAD_F_03646	fake	female	gpt-4o-mini-tts	0.02948223426938057	1	0.5128276348114014
27	إذا أوذيت بينما تحاول تقديم المساعدة فقد تساعد فقط على جعل الأمور أسوء	AFAD_F_07365	fake	female	gpt-4o-mini-tts	-0.5158115029335022	0	0.3059771955013275
4	فَأَغْوَيْنَاكُمْ إِنَّا كُنَّا غَاوِينَ	AFAD_R_00753	real	male	none	3.7130768299102783	1	0.9999396800994873
15	أحتاج سيفا.	AFAD_F_03328	fake	female	gpt-4o-mini-tts	-0.3121214509010315	0	0.3487856984138489
17	اجلب له بعض الماء.	AFAD_F_03953	fake	male	speech-2.5-hd-preview	-0.053170014172792435	1	0.7376492023468018
27	أسماء المتهمين هي بابا كانجار بوثا كانجا رامبرو كانجار غازا كانجار وفيشنو كانجار	AFAD_F_06976	fake	female	eleven_multilingual_v2	0.5408758521080017	1	0.792568027973175
22	لِأَنَّ الْإِنْسَانَ دُنْيَا نَفْسِهِ	AFAD_F_05192	fake	female	speech-2.5-hd-preview	1.3886079788208008	1	0.9826483726501465
19	لا تنظر إلي!	AFAD_F_04298	fake	female	speech-2.5-hd-preview	1.8431053161621094	1	0.9916930794715881
21	كان علي أن أخبر أحدا.	AFAD_F_04930	fake	female	speech-2.5-hd-preview	1.077635645866394	1	0.9527190327644348
5	لقد تخلّيت عن أطفالك.	AFAD_F_01017	fake	male	eleven_multilingual_v2	-0.6359747052192688	0	0.24413059651851654
11	أريد بالفعل أن أكون بجوارك في هذه اللحظات العصيبة.	AFAD_F_02288	fake	female	gpt-4o-mini-tts	-0.27941256761550903	0	0.39874163269996643
21	هو مؤرخ.	AFAD_F_04753	fake	female	speech-2.5-hd-preview	0.9282211661338806	1	0.9310722351074219
14	بدأ سامي يجهش بالبكاء.	AFAD_F_03243	fake	male	gpt-4o-mini-tts	0.7743849158287048	1	0.8953047394752502
1	يومئذ يود الذين كفروا وعصوا الرسول لو تسوى بهم الأرض ولا يكتمون الله حديثا	AFAD_R_00208	real	female	none	3.2630152702331543	1	0.9997506737709045
26	.أتذكر أني رأيتها	AFAD_F_06911	fake	male	gpt-4o-mini-tts	1.610241174697876	1	0.9835325479507446
21	وكلوا مما رزقكم الله حلالا طيبا واتقوا الله الذي أنتم به مؤمنون	AFAD_R_04959	real	female	none	6.5023417472839355	1	0.9999998807907104
19	هذه هي القرية التي عشت فيها طفولتي.	AFAD_F_04390	fake	female	speech-2.5-hd-preview	-0.24467439949512482	1	0.5492247939109802
11	وَيَعْلَمَ الَّذِينَ يُجَادِلُونَ فِي آيَاتِنَا مَا لَهُمْ مِنْ مَحِيصٍ	AFAD_R_02495	real	female	none	5.4735894203186035	1	0.9999986886978149
